season,pos,name,team,proj_fpts
2019,RB,Derrius Guice,WAS,111.4
2019,RB,Adrian Peterson,WAS,106.7
2019,RB,Peyton Barber,TB,105.7
2019,RB,Kalen Ballage,MIA,102.6
2019,RB,Royce Freeman,DEN,98.9
2019,RB,Dion Lewis,TEN,98.3
2019,RB,Jaylen Samuels,PIT,90.6
2019,RB,LeSean McCoy,KC,87.4
2019,RB,Ronald Jones,TB,79.9
2019,RB,Darrell Henderson,LAR,78.2
2019,RB,Giovani Bernard,CIN,78.1
2019,RB,Justin Jackson,LAC,78.1
2019,RB,Justice Hill,BAL,78.1
2019,RB,Jalen Richard,LV,78
2019,RB,Chris Thompson,WAS,75.7
2019,RB,Ito Smith,ATL,73
2019,RB,C.J. Anderson,DET,72.2
2019,RB,Nyheim Hines,IND,71.3
2019,RB,Frank Gore,BUF,68.1
2019,RB,Damien Harris,NE,68
2019,RB,Jamaal Williams,GB,65.7
2019,RB,Kareem Hunt,CLE,63.8
2019,RB,Mike Davis,CHI,63
2019,RB,Carlos Hyde,HOU,58.1
2019,RB,Alexander Mattison,MIN,56.2
2019,RB,Tony Pollard,DAL,53.5
2019,RB,Gus Edwards,BAL,53.4
2019,RB,Ryquell Armstead,JAC,53.4
2019,RB,Ty Montgomery,NYJ,49.4
2019,RB,Darwin Thompson,KC,47.7
2019,RB,Rex Burkhead,NE,46.4
2019,RB,Malcolm Brown,LAR,45
2019,RB,Chase Edmonds,ARI,41.9
2019,RB,Kyle Juszczyk,SF,39.7
2019,RB,T.J. Yeldon,BUF,39.1
2019,RB,C.J. Prosise,SEA,37
2019,RB,Corey Clement,PHI,36.2
2019,RB,Wayne Gallman,NYG,35.7
2019,RB,Brian Hill,ATL,35.5
2019,RB,Theo Riddick,DEN,33.4
2019,RB,Dare Ogunbowale,TB,33
2019,RB,Jordan Scarlett,CAR,32.4
2019,RB,Darren Sproles,PHI,32.1
2019,RB,DeAndre Washington,LV,31.7
2019,RB,Dexter Williams,GB,27.1
2019,RB,Dwayne Washington,NO,27.1
2019,RB,Devontae Booker,DEN,26.8
2019,RB,Dontrell Hilliard,CLE,23.5
2019,RB,Ty Johnson,DET,23
2019,RB,Jordan Wilkins,IND,19.5
2019,RB,Mike Boone,MIN,18.8
2019,RB,Alfred Morris,DAL,17
2019,RB,Raheem Mostert,SF,15
2019,RB,Benny Snell,PIT,14.2
2019,RB,Bilal Powell,NYJ,10.9
2019,RB,Trayveon Williams,CIN,9.8
2019,RB,Myles Gaskin,MIA,9.4
2019,RB,Spencer Ware,IND,9.3
2019,RB,Kenjon Barner,ATL,8.6
2019,RB,Patrick DiMarco,BUF,7.5
2019,RB,Alex Armah,CAR,7.1
2019,RB,Brandon Bolden,NE,6
2019,RB,Paul Perkins,NYG,6
2019,RB,Rod Smith,NYG,5.9
2019,RB,James Develin,NE,5.7
2019,RB,Jamize Olawale,DAL,2.5
2019,WR,DeAndre Hopkins,HOU,220.6
2019,WR,Julio Jones,ATL,213
2019,WR,Davante Adams,GB,206.1
2019,WR,JuJu Smith-Schuster,PIT,198.9
2019,WR,Tyreek Hill,KC,198.2
2019,WR,Michael Thomas,NO,186.8
2019,WR,Mike Evans,TB,178
2019,WR,Odell Beckham Jr.,CLE,176.2
2019,WR,Antonio Brown,LV,162.5
2019,WR,Adam Thielen,MIN,161.9
2019,WR,Keenan Allen,LAC,159.5
2019,WR,Tyler Lockett,SEA,150.9
2019,WR,Amari Cooper,DAL,150.9
2019,WR,Kenny Golladay,DET,149.8
2019,WR,Robert Woods,LAR,149.2
2019,WR,Brandin Cooks,LAR,145.6
2019,WR,Stefon Diggs,MIN,142.6
2019,WR,Julian Edelman,NE,141.3
2019,WR,T.Y. Hilton,IND,138.5
2019,WR,Tyler Boyd,CIN,131.5
2019,WR,Alshon Jeffery,PHI,129.7
2019,WR,D.J. Moore,CAR,129.4
2019,WR,Chris Godwin,TB,128.5
2019,WR,Robbie Chosen,NYJ,128.2
2019,WR,Mike Williams,LAC,126.2
2019,WR,Cooper Kupp,LAR,126
2019,WR,A.J. Green,CIN,123.6
2019,WR,Sammy Watkins,KC,121.3
2019,WR,Allen Robinson,CHI,120.6
2019,WR,Corey Davis,TEN,115.7
2019,WR,Calvin Ridley,ATL,114.3
2019,WR,Christian Kirk,ARI,113.5
2019,WR,Jarvis Landry,CLE,111.9
2019,WR,Dante Pettis,SF,111.7
2019,WR,Curtis Samuel,CAR,111.2
2019,WR,Dede Westbrook,JAC,107.7
2019,WR,John Brown,BUF,107.6
2019,WR,Marvin Jones,DET,104.4
2019,WR,Sterling Shepard,NYG,103.7
2019,WR,Courtland Sutton,DEN,103.5
2019,WR,Emmanuel Sanders,DEN,102.5
2019,WR,Marquez Valdes-Scantling,GB,102.5
2019,WR,Will Fuller,HOU,101.9
2019,WR,Larry Fitzgerald,ARI,99.5
2019,WR,Josh Gordon,NE,99
2019,WR,Golden Tate,NYG,98.6
2019,WR,DeVante Parker,MIA,96.5
2019,WR,Geronimo Allison,GB,93.8
2019,WR,Michael Gallup,DAL,92.8
2019,WR,DK Metcalf,SEA,91.3
2019,WR,Jamison Crowder,NYJ,90
2019,WR,Tyrell Williams,LV,88.5
2019,WR,DeSean Jackson,PHI,88.3
2019,WR,DaeSean Hamilton,DEN,87.5
2019,WR,Albert Wilson,MIA,85.3
2019,WR,Mohamed Sanu,ATL,81.5
2019,WR,Anthony Miller,CHI,81.5
2019,WR,Marquise Goodwin,SF,80.5
2019,WR,Ted Ginn Jr.,NO,78.7
2019,WR,Donte Moncrief,PIT,78.6
2019,WR,Keke Coutee,HOU,76.8
2019,WR,James Washington,PIT,76.5
2019,WR,Paul Richardson,WAS,75.4
2019,WR,Marqise Lee,JAC,75
2019,WR,A.J. Brown,TEN,74.1
2019,WR,Willie Snead,BAL,73
2019,WR,Devin Funchess,IND,72.5
2019,WR,Trey Quinn,WAS,72.1
2019,WR,Adam Humphries,TEN,70
2019,WR,Miles Boykin,BAL,67.1
2019,WR,Danny Amendola,DET,66.9
2019,WR,Taylor Gabriel,CHI,65.2
2019,WR,Travis Benjamin,LAC,64.6
2019,WR,Quincy Enunwa,NYJ,63.5
2019,WR,Nelson Agholor,PHI,62.7
2019,WR,KeeSean Johnson,ARI,61.4
2019,WR,Terry McLaurin,WAS,60.2
2019,WR,Cole Beasley,BUF,59.9
2019,WR,Randall Cobb,DAL,57.6
2019,WR,Tre'Quan Smith,NO,56.7
2019,WR,Deebo Samuel,SF,56.6
2019,WR,Robert Foster,BUF,55.7
2019,WR,Demarcus Robinson,KC,55.6
2019,WR,Marquise Brown,BAL,54.5
2019,WR,Zay Jones,BUF,53.5
2019,WR,Breshad Perriman,TB,52.4
2019,WR,Jakeem Grant,MIA,51.9
2019,WR,Mecole Hardman,KC,51.1
2019,WR,Chris Conley,JAC,50.9
2019,WR,Rashard Higgins,CLE,50.5
2019,WR,Hunter Renfrow,LV,50.5
2019,WR,Kenny Stills,HOU,49.5
2019,WR,Chris Hogan,CAR,48.2
2019,WR,John Ross,CIN,47.5
2019,WR,Parris Campbell,IND,46.6
2019,WR,Chad Beebe,MIN,44.8
2019,WR,Preston Williams,MIA,44.5
2019,WR,Andy Isabella,ARI,43.5
2019,WR,David Moore,SEA,43.2
2019,WR,Keith Kirkwood,NO,41.5
2019,WR,D.J. Chark,JAC,40.9
2019,WR,Phillip Dorsett,NE,39.6
2019,WR,Josh Reynolds,LAR,37.1
2019,WR,Jakobi Meyers,NE,36.5
2019,WR,Jaron Brown,SEA,36.2
2019,WR,J.J. Nelson,LV,34.1
2019,WR,Keelan Cole,JAC,33.6
2019,WR,Deon Cain,IND,33.5
2019,WR,Cordarrelle Patterson,CHI,33.3
2019,WR,Antonio Callaway,CLE,33.2
2019,WR,Ryan Switzer,PIT,32.5
2019,WR,Trent Taylor,SF,30.6
2019,WR,Jarius Wright,CAR,30.5
2019,WR,Cody Latimer,NYG,30.5
2019,WR,Tajae Sharpe,TEN,30
2019,WR,JJ Arcega-Whiteside,PHI,29.7
2019,WR,Jake Kumerow,GB,26.4
2019,WR,Justin Watson,TB,25.5
2019,WR,Tavon Austin,DAL,25
2019,WR,Gary Jennings,SEA,24.8
2019,WR,Justin Hardy,ATL,24.6
2019,WR,Alex Erickson,CIN,24.6
2019,WR,Michael Crabtree,ARI,23.6
2019,WR,Russell Shepard,NYG,22.6
2019,WR,Isaiah McKenzie,BUF,22.3
2019,WR,Geremy Davis,LAC,21.9
2019,WR,Jalen Hurd,SF,21.5
2019,WR,Tim Patrick,DEN,19.2
2019,WR,Seth Roberts,BAL,17.6
2019,WR,N'Keal Harry,NE,17.4
2019,WR,Chris Moore,BAL,14.5
2019,WR,Diontae Johnson,PIT,13.5
2019,WR,Chester Rogers,IND,13.2
2019,WR,Riley Ridley,CHI,8.2
2019,WR,DeAndre Carter,HOU,6.8
2019,TE,Travis Kelce,KC,172.8
2019,TE,George Kittle,SF,167.5
2019,TE,Zach Ertz,PHI,132.7
2019,TE,O.J. Howard,TB,119.5
2019,TE,Evan Engram,NYG,114.5
2019,TE,Jared Cook,NO,110.4
2019,TE,Hunter Henry,LAC,109.4
2019,TE,Vance McDonald,PIT,99.7
2019,TE,David Njoku,CLE,96.5
2019,TE,Jimmy Graham,GB,89.7
2019,TE,Delanie Walker,TEN,86.8
2019,TE,Austin Hooper,ATL,86.6
2019,TE,Eric Ebron,IND,84.5
2019,TE,T.J. Hockenson,DET,82.2
2019,TE,Mark Andrews,BAL,82.2
2019,TE,Greg Olsen,CAR,80.5
2019,TE,Kyle Rudolph,MIN,79.5
2019,TE,Noah Fant,DEN,78.9
2019,TE,Trey Burton,CHI,78.6
2019,TE,Jordan Reed,WAS,76.5
2019,TE,Dallas Goedert,PHI,74
2019,TE,Chris Herndon,NYJ,70.5
2019,TE,Jason Witten,DAL,68.9
2019,TE,Darren Waller,LV,67.5
2019,TE,Tyler Eifert,CIN,63.5
2019,TE,Jack Doyle,IND,59.5
2019,TE,Vernon Davis,WAS,58.6
2019,TE,Mike Gesicki,MIA,54.5
2019,TE,Geoff Swaim,JAC,50.7
2019,TE,Adam Shaheen,CHI,49.7
2019,TE,Ben Watson,NE,49.5
2019,TE,Charles Clay,ARI,49.2
2019,TE,Will Dissly,SEA,48.6
2019,TE,Tyler Kroft,BUF,42.3
2019,TE,Cameron Brate,TB,40.9
2019,TE,Blake Jarwin,DAL,40.8
2019,TE,Gerald Everett,LAR,40.2
2019,TE,Irv Smith,MIN,39.7
2019,TE,Jordan Thomas,HOU,39.7
2019,TE,Nick Vannett,SEA,39.5
2019,TE,Ian Thomas,CAR,39.5
2019,TE,C.J. Uzomah,CIN,37.5
2019,TE,Hayden Hurst,BAL,35.5
2019,TE,Jesse James,DET,32.6
2019,TE,Jace Sternberger,GB,32.4
2019,TE,Tyler Higbee,LAR,28.9
2019,TE,Jonnu Smith,TEN,28.6
2019,TE,Rhett Ellison,NYG,27.9
2019,TE,Virgil Green,LAC,24.2
2019,TE,Matt LaCosse,NE,24
2019,TE,Demetrius Harris,CLE,21.6
2019,TE,Ryan Griffin,NYJ,21.5
2019,TE,Mo Alie-Cox,IND,20.3
2019,TE,James O'Shaughnessy,JAC,19.7
2019,TE,Josh Hill,NO,18.9
2019,TE,Blake Bell,KC,18.5
2019,TE,Jeff Heuerman,DEN,17.7
2019,TE,Xavier Grimble,PIT,17.4
2019,TE,Jordan Akins,HOU,16.5
2019,TE,Jake Butt,DEN,14.6
2019,TE,Derek Carrier,LV,14.6
2019,TE,Luke Stocker,ATL,12.7
2019,TE,Maxx Williams,ARI,10.7
2019,TE,Nick Boyle,BAL,9.1
2019,TE,Kahale Warring,HOU,7.6
2019,TE,Dalton Schultz,DAL,7.6
2019,TE,Marcedes Lewis,GB,6.5
2019,TE,David Morgan,MIN,4.5
2020,QB,Lamar Jackson,BAL,417.6
2020,QB,Patrick Mahomes,KC,400
2020,QB,Dak Prescott,DAL,392.9
2020,QB,Kyler Murray,ARI,377
2020,QB,Russell Wilson,SEA,371.6
2020,QB,Deshaun Watson,HOU,369.9
2020,QB,Matt Ryan,ATL,365.7
2020,QB,Josh Allen,BUF,364.6
2020,QB,Carson Wentz,PHI,347
2020,QB,Drew Brees,NO,343.2
2020,QB,Matthew Stafford,DET,342.7
2020,QB,Aaron Rodgers,GB,335.9
2020,QB,Jared Goff,LAR,335.2
2020,QB,Tom Brady,TB,325.8
2020,QB,Daniel Jones,NYG,324.2
2020,QB,Cam Newton,NE,321.7
2020,QB,Gardner Minshew,JAC,319.9
2020,QB,Joe Burrow,CIN,316.3
2020,QB,Ben Roethlisberger,PIT,314.9
2020,QB,Ryan Tannehill,TEN,311.7
2020,QB,Jimmy Garoppolo,SF,308.3
2020,QB,Philip Rivers,IND,306.9
2020,QB,Kirk Cousins,MIN,305.7
2020,QB,Baker Mayfield,CLE,304.6
2020,QB,Drew Lock,DEN,299.9
2020,QB,Teddy Bridgewater,CAR,290.1
2020,QB,Sam Darnold,NYJ,279.8
2020,QB,Derek Carr,LV,270.5
2020,QB,Dwayne Haskins,WAS,241.4
2020,QB,Tyrod Taylor,LAC,213.8
2020,QB,Nick Foles,CHI,202.8
2020,QB,Ryan Fitzpatrick,MIA,201.9
2020,QB,Tua Tagovailoa,MIA,142.4
2020,QB,Mitchell Trubisky,CHI,121.2
2020,QB,Justin Herbert,LAC,113.4
2020,QB,Marcus Mariota,LV,42.7
2020,QB,Jarrett Stidham,NE,39.2
2020,QB,Jalen Hurts,PHI,29.3
2020,QB,Taysom Hill,NO,26.5
2020,QB,Mason Rudolph,PIT,26.4
2020,QB,Will Grier,CAR,26.3
2020,QB,Jake Luton,JAC,22.6
2020,QB,Alex Smith,WAS,21.1
2020,QB,Colt McCoy,NYG,18.4
2020,QB,Jeff Driskel,DEN,17.9
2020,QB,Sean Mannion,MIN,17.8
2020,QB,Jordan Love,GB,15.2
2020,QB,AJ McCarron,HOU,15.2
2020,QB,Ryan Finley,CIN,15.1
2020,QB,Case Keenum,CLE,14.8
2020,QB,Logan Woodside,TEN,13.1
2020,QB,Robert Griffin III,BAL,12.6
2020,QB,Matt Barkley,BUF,11.2
2020,QB,Blaine Gabbert,TB,11.1
2020,QB,Nick Mullens,SF,9.3
2020,QB,Jameis Winston,NO,8.4
2020,QB,Chase Daniel,DET,7.2
2020,QB,Andy Dalton,DAL,5.3
2020,QB,Chad Henne,KC,4.1
2020,RB,Christian McCaffrey,CAR,288.5
2020,RB,Dalvin Cook,MIN,251.1
2020,RB,Saquon Barkley,NYG,249.7
2020,RB,Ezekiel Elliott,DAL,248.2
2020,RB,Derrick Henry,TEN,247.5
2020,RB,Alvin Kamara,NO,214.5
2020,RB,Clyde Edwards-Helaire,KC,209
2020,RB,Joe Mixon,CIN,205.1
2020,RB,Aaron Jones,GB,202.4
2020,RB,Kenyan Drake,ARI,196.9
2020,RB,Miles Sanders,PHI,196.1
2020,RB,Josh Jacobs,LV,194.9
2020,RB,Nick Chubb,CLE,194
2020,RB,Todd Gurley,ATL,190.9
2020,RB,Chris Carson,SEA,189.2
2020,RB,James Conner,PIT,177.1
2020,RB,Austin Ekeler,LAC,174
2020,RB,David Johnson,HOU,173.3
2020,RB,Le'Veon Bell,NYJ,164.1
2020,RB,Melvin Gordon,DEN,155.4
2020,RB,Mark Ingram,BAL,155.2
2020,RB,Jonathan Taylor,IND,145.2
2020,RB,Leonard Fournette,TB,140
2020,RB,Raheem Mostert,SF,138.1
2020,RB,Antonio Gibson,WAS,136.4
2020,RB,Cam Akers,LAR,133
2020,RB,Devin Singletary,BUF,131.8
2020,RB,David Montgomery,CHI,128.7
2020,RB,Tevin Coleman,SF,127.6
2020,RB,Marlon Mack,IND,124.3
2020,RB,D'Andre Swift,DET,122.2
2020,RB,Kareem Hunt,CLE,119.7
2020,RB,James White,NE,118.2
2020,RB,Matt Breida,MIA,115.1
2020,RB,Phillip Lindsay,DEN,112.2
2020,RB,J.K. Dobbins,BAL,108.4
2020,RB,Duke Johnson,HOU,107.3
2020,RB,Tarik Cohen,CHI,104.4
2020,RB,Jordan Howard,MIA,103.3
2020,RB,Latavius Murray,NO,99.4
2020,RB,Kerryon Johnson,DET,98.7
2020,RB,Zack Moss,BUF,95.5
2020,RB,Ronald Jones,TB,94.1
2020,RB,Chris Thompson,JAC,81.4
2020,RB,Boston Scott,PHI,81.1
2020,RB,Alexander Mattison,MIN,78.4
2020,RB,Sony Michel,NE,76.3
2020,RB,Chase Edmonds,ARI,75.1
2020,RB,Damien Harris,NE,74.7
2020,RB,Jamaal Williams,GB,72.4
2020,RB,Justin Jackson,LAC,72.4
2020,RB,Adrian Peterson,DET,72.2
2020,RB,AJ Dillon,GB,71.5
2020,RB,Darrynton Evans,TEN,71.3
2020,RB,Darrel Williams,KC,70.6
2020,RB,Tony Pollard,DAL,69.5
2020,RB,Darrell Henderson,LAR,67.1
2020,RB,Nyheim Hines,IND,65.9
2020,RB,Jalen Richard,LV,63.4
2020,RB,Ryquell Armstead,JAC,62
2020,RB,Malcolm Brown,LAR,61.6
2020,RB,Carlos Hyde,SEA,60.5
2020,RB,Giovani Bernard,CIN,59.2
2020,RB,Devine Ozigbo,JAC,58.3
2020,RB,Peyton Barber,WAS,58.2
2020,RB,Dion Lewis,NYG,55.4
2020,RB,Joshua Kelley,LAC,55
2020,RB,Anthony McFarland Jr.,PIT,53.8
2020,RB,Benny Snell,PIT,53.6
2020,RB,James Robinson,JAC,53.3
2020,RB,Brian Hill,ATL,53
2020,RB,Jerick McKinnon,SF,47.7
2020,RB,Rex Burkhead,NE,47.6
2020,RB,Royce Freeman,DEN,44.2
2020,RB,Frank Gore,NYJ,44.1
2020,RB,Jaylen Samuels,PIT,39.1
2020,RB,Mike Davis,CAR,38.5
2020,RB,Rashaad Penny,SEA,34.6
2020,RB,Lynn Bowden Jr.,MIA,32.1
2020,RB,Ito Smith,ATL,29.8
2020,RB,Mike Boone,MIN,29
2020,RB,La'Mical Perine,NYJ,28.3
2020,RB,LeSean McCoy,TB,28
2020,RB,Bryce Love,WAS,26.8
2020,RB,Gus Edwards,BAL,25.2
2020,RB,Travis Homer,SEA,24.9
2020,RB,Corey Clement,PHI,22.4
2020,RB,Jeff Wilson,SF,20.8
2020,RB,Ryan Nall,CHI,20.4
2020,RB,Darwin Thompson,KC,19.3
2020,RB,Justice Hill,BAL,19
2020,RB,Patrick Laird,MIA,14.9
2020,RB,T.J. Yeldon,BUF,14.3
2020,RB,Ke'Shawn Vaughn,TB,13.1
2020,RB,Tyler Ervin,GB,12.8
2020,RB,Trayveon Williams,CIN,12.2
2020,RB,DeeJay Dallas,SEA,12.1
2020,RB,Khari Blasingame,TEN,11.4
2020,RB,D'Ernest Johnson,CLE,11
2020,RB,Wayne Gallman,NYG,10.1
2020,RB,Eno Benjamin,ARI,10
2020,RB,Ty Montgomery,NO,9.7
2020,RB,Buddy Howell,HOU,9.5
2020,RB,Jordan Wilkins,IND,6.3
2020,RB,Qadree Ollison,ATL,5.9
2020,WR,Michael Thomas,NO,203.8
2020,WR,Davante Adams,GB,194.2
2020,WR,Julio Jones,ATL,184.1
2020,WR,Tyreek Hill,KC,167.4
2020,WR,DeAndre Hopkins,ARI,162.5
2020,WR,Kenny Golladay,DET,161.4
2020,WR,Adam Thielen,MIN,154.8
2020,WR,Robert Woods,LAR,154.3
2020,WR,Chris Godwin,TB,152.4
2020,WR,JuJu Smith-Schuster,PIT,152.1
2020,WR,A.J. Brown,TEN,151
2020,WR,Amari Cooper,DAL,150.5
2020,WR,DeVante Parker,MIA,149.4
